39084,88278887,BAB,CC1-7P/50V,瓷片CC1-7P/50V,NULL,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.004900,.004900,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39116,88278887,JDA,4556,NJM4556AD,JRC,DIP-8,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.800000,1.800000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39133,88278887,JDA,3080,CA3080E,INTS,PDIP,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,4.500000,4.500000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39195,88278887,UE,XXQ,讯响器 24V(一体化),CH,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.350000,.261000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39282,88278887,BAB,CC1-1.2P/50V,瓷片CC1-1.2P/50V,NULL,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39324,88278887,JCN,8535,ATMEGA8535L-8PI,ATMEL,PDIP,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,11.000000,11.000000,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39446,88278887,JFO,7317,TA7317P,TOS,SIP,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,4.000000,4.000000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39481,NULL,JCN,89S52,AT89S52-24PI,ATMEL,PDIP,,只,.00,.00,工业级,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,6.513500,5.850000,1.100000,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39483,NULL,JAA,74LS03,SN74LS03N,TI,DIP-14,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.850000,.680000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39519,NULL,JAN,74HC10,SN74HC10N,TI,PDIP,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.650000,.450000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39588,NULL,JFO,TDA2004,TDA2004A,ST,Multiwatt11,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.900000,.920000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39593,NULL,IDH,IRF634,IRF634B,FAI,TO-220,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.500000,1.500000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39841,NULL,JCN,89S8252,AT89S8252-24PI,ATMEL,PDIP,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,45.000000,45.000000,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39862,NULL,JEB,16512,HT16512,HT,PLCC,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.200000,1.200000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
39939,NULL,IBN,P6KE11,P6KE11A,CH,DO-15,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.350000,.350000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40091,NULL,JEB,5109,LM5109MAX,NSC,SOIC-8,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,2.570400,2.570400,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40172,NULL,JAN,74HC85M,CD74HC85NSR,TI,SOP-16,,只,.00,.00,贴片,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.600000,1.600000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40221,NULL,PCA,3020,MOC3020,MOT,DIP-6,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.100000,1.100000,1.100000,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40276,NULL,JAN,74HC10,TC74HC10AP,TOS,DIP-14,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.750000,.550000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40278,NULL,JAN,74HC148,M74HC148B1R,ST,DIP-16,,只,.00,.00,,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,1.000000,1.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40312,NULL,ABD,3296W-254,3296W-1-254,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
40316,NULL,ABD,3296X-104,3296X-1-104,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.700000,.700000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
40319,NULL,ABD,3296X-202,3296X-1-202,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
40320,NULL,ABD,3296X-203,3296X-1-203,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
40321,NULL,ABD,3296X-500,3296X-1-500,BOSS,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40322,NULL,ABD,3296X-500,3296X-1-500,CH,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40325,NULL,ABD,3296X-504,3296X-1-504,BOSS,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
40326,NULL,ABD,3296X-504,3296X-1-504,(BOSS),,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
40327,NULL,ABD,3362P-100,3362P-1-100,CH,,,只,.00,.00,NULL,NULL,0,0,JBHzUserData,2006-12-30 12:15:19.263,chy,NULL,.000,.000000,.000000,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
